filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-21T05:15:51.898Z,PLTR,BUY,48.53,155.2600,-7534.77,Open Long,,,,0.000000,Open Long,2.260430
2025-11-21T05:28:03.693Z,PLTR,SELL,48.53,155.2600,7534.77,Close Long,,,,0.011733,Close Long,6.781277
2025-11-21T06:18:18.321Z,XYZ100,BUY,0.01,24098.0000,-240.98,Open Long,,,,0.000000,Open Long,0.072294
2025-11-21T06:57:34.975Z,PLTR,BUY,0.086,155.5000,-13.37,Open Long,,,,0.000000,Open Long,0.004011
2025-11-21T07:13:34.785Z,XYZ100,BUY,0.21,24102.0000,-5061.42,Open Long,,,,0.000000,Open Long,4.555276
2025-11-21T07:31:22.383Z,PLTR,SELL,0.086,155.5000,13.37,Close Long,,,,0.000000,Close Long,0.012035
2025-11-21T07:51:23.121Z,PLTR,BUY,31.32,155.0000,-4854.60,Open Long,,,,0.000000,Open Long,1.456379
2025-11-21T08:51:22.040Z,PLTR,BUY,8.265,155.9000,-1288.51,Open Long,,,,0.000000,Open Long,0.386554
2025-11-21T09:43:30.473Z,PLTR,SELL,39.585,153.1808,6063.66,Close Long,,,,-79.414045,Close Long,5.457296
2025-11-21T09:55:25.373Z,XYZ100,SELL,0.22,24001.0000,5280.22,Close Long,,,,-22.178200,Close Long,4.752188
2025-11-21T10:02:54.789Z,PLTR,BUY,64.531,151.6500,-9786.13,Open Long,,,,0.000000,Open Long,2.935837
2025-11-21T10:02:56.053Z,PLTR,BUY,16.529,151.6500,-2506.62,Open Long,,,,0.000000,Open Long,0.751986
2025-11-21T10:02:57.702Z,PLTR,BUY,17.94,151.6500,-2720.60,Open Long,,,,0.000000,Open Long,0.816180
2025-11-21T10:30:08.722Z,PLTR,BUY,0.68,152.4900,-103.69,Open Long,,,,0.000000,Open Long,0.031106
2025-11-21T10:30:26.275Z,PLTR,BUY,36.545,152.4900,-5572.75,Open Long,,,,0.000000,Open Long,1.671824
2025-11-21T11:16:24.834Z,PLTR,SELL,136.225,155.2346,21146.83,Close Long,,,,457.116745,Close Long,19.032134
2025-11-21T11:16:26.024Z,XYZ100,BUY,0.2574,24076.0000,-6197.16,Open Long,,,,0.000000,Open Long,5.577444
2025-11-21T11:16:26.431Z,XYZ100,BUY,0.005,24076.0000,-120.38,Open Long,,,,0.000000,Open Long,0.036114
2025-11-21T11:16:26.540Z,XYZ100,BUY,0.005,24076.0000,-120.38,Open Long,,,,0.000000,Open Long,0.036114
2025-11-21T11:16:27.296Z,XYZ100,BUY,0.01,24076.0000,-240.76,Open Long,,,,0.000000,Open Long,0.072228
2025-11-21T11:16:31.765Z,XYZ100,BUY,0.005,24076.0000,-120.38,Open Long,,,,0.000000,Open Long,0.036114
2025-11-21T11:16:31.852Z,XYZ100,BUY,0.005,24076.0000,-120.38,Open Long,,,,0.000000,Open Long,0.036114
2025-11-21T11:16:32.072Z,XYZ100,BUY,0.0017,24076.0000,-40.93,Open Long,,,,0.000000,Open Long,0.012278
2025-11-21T11:16:32.492Z,XYZ100,BUY,0.2609,24076.0000,-6281.43,Open Long,,,,0.000000,Open Long,1.884428
2025-11-21T13:52:21.020Z,NVDA,SELL,0.562,182.0600,102.32,Open Short,,,,0.000000,Open Short,0.030695
2025-11-21T13:52:28.109Z,NVDA,SELL,0.401,182.0600,73.01,Open Short,,,,0.000000,Open Short,0.021901
2025-11-21T13:52:31.225Z,NVDA,SELL,0.553,182.0600,100.68,Open Short,,,,0.000000,Open Short,0.030203
2025-11-21T14:12:04.008Z,PLTR,BUY,2.98,157.0600,-468.04,Open Long,,,,0.000000,Open Long,0.140411
2025-11-21T14:22:47.833Z,XYZ100,BUY,0.55,24120.0000,-13266.00,Open Long,,,,0.000000,Open Long,11.939384
2025-11-21T14:22:48.805Z,GOOGL,SELL,14.85,295.4500,4387.43,Open Short,,,,0.000000,Open Short,3.948684
2025-11-21T14:22:57.005Z,PLTR,BUY,2.98,156.5800,-466.61,Open Long,,,,0.000000,Open Long,0.139982
2025-11-21T15:08:57.287Z,PLTR,SELL,5.96,154.3000,919.63,Close Long,,,,-15.019200,Close Long,0.827665
2025-11-21T16:01:07.094Z,TSLA,SELL,4,386.2500,1545.00,Open Short,,,,0.000000,Open Short,0.463499
2025-11-21T16:28:41.830Z,TSLA,BUY,4,390.1572,-1560.63,Close Short,,,,-15.628880,Close Short,1.404564
2025-11-21T16:33:03.889Z,NVDA,SELL,40.15,179.6200,7211.74,Open Short,,,,0.000000,Open Short,2.163522
2025-11-21T16:59:49.750Z,NVDA,SELL,1.136,181.1300,205.76,Open Short,,,,0.000000,Open Short,0.185187
2025-11-21T16:59:55.152Z,NVDA,SELL,8.328,181.1300,1508.45,Open Short,,,,0.000000,Open Short,0.452535
2025-11-21T16:59:56.046Z,NVDA,SELL,90.536,181.1300,16398.79,Open Short,,,,0.000000,Open Short,4.919635
2025-11-21T17:23:26.561Z,PLTR,SELL,1.183,154.5600,182.84,Open Short,,,,0.000000,Open Short,0.054853
