filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-19T06:21:08.749Z,TSLA,BUY,0.297,399.8800,-118.76,Close Short,,,,-0.374220,Close Short,0.106887
2025-11-19T06:21:08.749Z,TSLA,BUY,0.403,399.8800,-161.15,Close Short,,,,-0.507780,Close Short,0.145036
2025-11-19T06:21:08.749Z,NVDA,BUY,1.406,181.7700,-255.57,Close Short,,,,-0.070300,Close Short,0.230011
2025-11-19T06:21:08.749Z,NVDA,BUY,1.89,181.7700,-343.55,Close Short,,,,-0.096390,Close Short,0.309190
2025-11-19T06:21:08.749Z,NVDA,BUY,0.904,181.7700,-164.32,Close Short,,,,-0.046104,Close Short,0.147888
2025-11-19T06:21:08.749Z,PLTR,BUY,0.876,166.4200,-145.78,Close Short,,,,-0.210240,Close Short,0.131205
2025-11-19T06:21:08.749Z,PLTR,BUY,0.424,166.4200,-70.56,Close Short,,,,-0.101760,Close Short,0.063505
2025-11-19T06:56:08.570Z,PLTR,SELL,1.45,166.4100,241.29,Open Short,,,,0.000000,Open Short,0.217165
2025-11-19T06:56:23.014Z,TSLA,SELL,0.6,399.9800,239.99,Open Short,,,,0.000000,Open Short,0.071996
2025-11-19T06:56:38.547Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:56:44.695Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:56:45.708Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:56:55.036Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:56:56.030Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:03.673Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:03.673Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:09.225Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
2025-11-19T06:57:12.516Z,XYZ100,SELL,0.001,24472.0000,24.47,Open Short,,,,0.000000,Open Short,0.007341
