filled_at,symbol,side,shares,price,amount,reason,agent_public_id,run_public_id,experiment_run_public_id,closed_pnl,dir,fee
2025-11-28T10:41:25.392Z,PLTR,BUY,12.334,166.9800,-2059.53,Close Short,,,,-1.603420,Close Short,0.164762
2025-11-28T11:28:51.261Z,PLTR,SELL,126.79,167.0300,21177.73,Open Short,,,,0.000000,Open Short,1.694218
2025-11-28T11:29:18.563Z,AMZN,BUY,9.686,231.1600,-2239.02,Open Long,,,,0.000000,Open Long,0.053736
2025-11-28T11:29:19.409Z,AMZN,BUY,0.102,231.1600,-23.58,Open Long,,,,0.000000,Open Long,0.000565
2025-11-28T11:39:59.953Z,PLTR,BUY,0.624,167.0200,-104.22,Close Short,,,,0.006240,Close Short,0.008337
2025-11-28T11:39:59.953Z,PLTR,BUY,8.0,167.0300,-1336.24,Close Short,,,,0.000000,Close Short,0.106899
2025-11-28T11:39:59.953Z,PLTR,BUY,14.975,167.0300,-2501.27,Close Short,,,,0.000000,Close Short,0.200101
2025-11-28T11:39:59.953Z,PLTR,BUY,1.974,167.0400,-329.74,Close Short,,,,-0.019740,Close Short,0.026378
2025-11-28T11:39:59.953Z,PLTR,BUY,5.716,167.0400,-954.80,Close Short,,,,-0.057160,Close Short,0.076384
2025-11-28T11:39:59.953Z,PLTR,BUY,3.305,167.0500,-552.10,Close Short,,,,-0.066100,Close Short,0.044168
2025-11-28T11:39:59.953Z,PLTR,BUY,1.32,167.0500,-220.51,Close Short,,,,-0.026400,Close Short,0.017640
2025-11-28T11:39:59.953Z,PLTR,BUY,4.789,167.0500,-800.00,Close Short,,,,-0.095780,Close Short,0.064000
2025-11-28T11:39:59.953Z,PLTR,BUY,7.946,167.0600,-1327.46,Close Short,,,,-0.238380,Close Short,0.106196
2025-11-28T11:39:59.953Z,PLTR,BUY,1.198,167.0600,-200.14,Close Short,,,,-0.035940,Close Short,0.016011
2025-11-28T11:39:59.953Z,PLTR,BUY,0.624,167.0600,-104.25,Close Short,,,,-0.018720,Close Short,0.008339
2025-11-28T11:39:59.953Z,PLTR,BUY,2.957,167.0800,-494.06,Close Short,,,,-0.147850,Close Short,0.039524
2025-11-28T11:39:59.953Z,PLTR,BUY,2.994,167.0800,-500.24,Close Short,,,,-0.149700,Close Short,0.040019
2025-11-28T11:39:59.953Z,PLTR,BUY,70.368,167.0900,-11757.79,Close Short,,,,-4.222080,Close Short,0.940623
2025-11-28T11:40:04.608Z,MSFT,BUY,1.249,489.1800,-610.99,Open Long,,,,0.000000,Open Long,0.014663
2025-11-28T11:40:05.610Z,MSFT,BUY,0.025,489.1800,-12.23,Open Long,,,,0.000000,Open Long,0.000293
2025-11-28T12:17:21.408Z,MSFT,BUY,0.41,489.9400,-200.88,Open Long,,,,0.000000,Open Long,0.004821
2025-11-28T12:33:35.894Z,PLTR,BUY,2.031,167.3100,-339.81,Open Long,,,,0.000000,Open Long,0.027184
2025-11-28T12:33:40.159Z,PLTR,BUY,7.224,167.3100,-1208.65,Open Long,,,,0.000000,Open Long,0.029007
